"","gene_id","prot_id","entrez_id","logFC","logCPM","LR","PValue","FDR"
"68554","Cebpzos","NP_001170874.1",68554,0.00452793896968215,5.52829951006772,0.000737480813917557,0.978334832720387,0.994085159799572
"12757","Clta","XP_006537650.1",12757,-0.00366345776250284,7.44437299639192,0.000729988874923038,0.978445133050803,0.994123482363784
"218335","Clptm1l","NP_666159.2",218335,-0.00329422565236379,6.78276513115709,0.000717134838588152,0.97863570497657,0.994207305033599
"70456","Mpc2","NP_081706.1",70456,0.00542365398860043,7.62075774713795,0.000714645006723913,0.978672815892449,0.994207305033599
"269623","Rbm48","NP_766579.3",269623,-0.00373730134204215,2.66325992894859,0.000704323819338271,0.978827347424536,0.994290539963394
"78405","Ntf5","NP_937833.1",78405,0.00597099506764651,1.5922356765827,0.000694915487613912,0.978969201632085,0.994360885905743
"12353","Car6","NP_033932.2",12353,-0.0230750652136257,-2.22038543573996,0.00068828659142639,0.97906972673654,0.994389245634679
"13205","Ddx3x","XP_006527629.1",13205,-0.00372849467419828,8.57765062568598,0.000677580396100552,0.979233111314935,0.994475671032005
"94315","Prcc","NP_291051.1",94315,0.00309025248399025,5.01428133644166,0.000668960702448373,0.979365595218172,0.994475671032005
"26428","Orc4","XP_006498128.1",26428,0.00313706251400863,5.75174417192325,0.000668503078564697,0.979372652663528,0.994475671032005
"18813","Pa2g4","NP_035249.1",18813,-0.00262954711812236,6.02355063698105,0.000656439551832477,0.979559575114229,0.994591737027539
"237898","Usp32","XP_011247292.1",237898,-0.00439143939883856,6.33177824355371,0.00065073611905575,0.979648547148777,0.994608339640448
"12314","Calm2","NP_031615.1",12314,0.00544249892885171,6.49251586944442,0.000644433053366811,0.979747328352163,0.994634898014323
"13858","Eps15","XP_006502803.2",13858,-0.00385109207948414,7.01884379433426,0.000633707452152521,0.979916536963859,0.994672827233354
"75665","Ccdc64","XP_006530552.1",75665,0.00430252316857213,5.14910342193153,0.000632861727140721,0.979929939972229,0.994672827233354
"19325","Rab10","NP_057885.1",19325,0.00220317596873656,6.98540258285586,0.000624832014970877,0.980057643605379,0.994728730311195
"21815","Tgif1","NP_001157546.1",21815,-0.00480032884962468,3.8427411021133,0.000581727106492735,0.980757672287692,0.995292705489492
"217695","Zfyve1","XP_006515752.1",217695,0.00256834263604236,5.29479398417017,0.000581668497932952,0.98075864144905,0.995292705489492
"243897","Ggn","NP_874353.2",243897,0.0115352636719797,-2.34460076859984,0.000569260430815177,0.980964935306323,0.995363990925479
"223691","Eif3l","NP_660121.2",223691,0.00272785969094886,6.5756860939361,0.000568704112478002,0.980974236967882,0.995363990925479
"116905","Dph1","NP_652762.2",116905,0.00406706213708933,1.64662968665566,0.000549634291679979,0.981295883909692,0.995574756730551
"11302","Aatk","XP_006532054.1",11302,-0.00917900115659621,1.5001482470479,0.00054442652796638,0.981384689038085,0.995574756730551
"433956","Dnaaf5","NP_001074734.1",433956,0.00371120457693033,3.46794402861942,0.000538849747485415,0.981480259309952,0.995574756730551
"16882","Lig3","NP_034846.2",16882,-0.00285734018478043,4.82738942278201,0.000526775890534736,0.981688881275332,0.995574756730551
"77286","Nkrf","XP_006541472.1",77286,0.00420885863952455,3.76123297080308,0.00052656938412099,0.981692470154771,0.995574756730551
"75410","Kmt2b","NP_083550.2",75410,0.00328165464410129,4.04300573293775,0.000523302739154019,0.981749335192927,0.995574756730551
"104444","Rexo2","XP_006509997.1",104444,-0.00285099727794992,5.48681694759509,0.000519532706690029,0.981815184278249,0.995574756730551
"12751","Tpp1","NP_034036.1",12751,-0.00284100803990253,6.46722371532247,0.000519164004337824,0.981821637013183,0.995574756730551
"11983","Atpif1","NP_031538.2",11983,-0.00493043539207836,7.56723874715021,0.000518333856064146,0.981836174004056,0.995574756730551
"70568","Cpne3","XP_017175873.1",70568,0.00451147263538227,5.26094603255519,0.00051107267945838,0.98196382656691,0.995630483318063
"226548","Aph1a","NP_666216.1",226548,-0.00277590329964363,5.48303203826484,0.000491269911691461,0.982316648225416,0.995844518576034
"213773","Tbl3","NP_663371.2",213773,-0.00355707468472456,4.52695367836606,0.000489419978151773,0.982349968537245,0.995844518576034
"28077","Med10","XP_006517338.1",28077,-0.00362601015330522,3.64789256077811,0.000484502800887299,0.982438842451615,0.995844518576034
"18810","Plec","NP_035247.2",18810,0.0113655674447598,5.60023983498782,0.000483018072969799,0.98246576628208,0.995844518576034
"74781","Wipi2","XP_006504815.1",74781,-0.0019868081546965,6.54026176641629,0.000476610082007056,0.982582445549761,0.995874296160803
"16907","Lmnb2","NP_034852.2",16907,0.00365910385236097,2.94624959757325,0.000473433912940635,0.98264056938647,0.995874296160803
"619605","Zcchc17","XP_006503320.1",619605,0.00288567512667733,5.15168445676754,0.000469045787312439,0.982721193873141,0.995882313820683
"240255","Ythdc2","NP_001156485.1",240255,0.00518662288933729,4.5289198384326,0.000445686181734573,0.983156886034898,0.996114721849707
"217944","Rapgef5","NP_787126.3",217944,-0.00779066053605961,2.92947018181419,0.000445262885499176,0.983164885230373,0.996114721849707
"79560","Ublcp1","XP_006534585.1",79560,0.00233058694345148,5.40126703460782,0.000444674085258612,0.983176018348521,0.996114721849707
"56036","Ccnl2","XP_011248607.1",56036,-0.00253877677911821,5.67554996697211,0.000441221362049049,0.983241451860849,0.996114721849707
"13797","Emx2","XP_006526720.1",13797,0.00288145120944822,5.36162099880788,0.000436010112935037,0.983340698650452,0.996141583484955
"101359","Prrt4","NP_001094913.1",101359,-0.00893209654504913,-0.877178582297336,0.000426514369905817,0.98352308034052,0.996252652048204
"73728","Psd","XP_006527451.1",73728,0.010760046832565,-0.951369240139326,0.000420230543639377,0.983644890634462,0.996256489713756
"21750","Terf2","XP_006530902.1",21750,-0.00228728728145743,5.21511931644076,0.000412875240627386,0.983788634505757,0.996256489713756
"66155","Ufc1","NP_079664.1",66155,0.00343511738716935,5.88735831112987,0.000412009754498399,0.983805632550681,0.996256489713756
"233532","Rsf1","XP_011240037.1",233532,-0.00329386689432784,4.46279223160253,0.000411389171205201,0.983817831730327,0.996256489713756
"225884","BC021614","XP_011246922.1",225884,-0.00625488484460371,7.32431150189723,0.000394002136147265,0.984163440689494,0.996532787496917
"12848","Cops2","NP_001272442.1",12848,0.00209780969133112,6.20494959972657,0.000369216368206082,0.984669588569868,0.996901938437573
"338467","Morc3","NP_001038994.2",338467,-0.00269556247697461,5.51258338127934,0.000365109841091282,0.984755071069589,0.996901938437573
"69024","Snx15","XP_011246952.1",69024,0.00255924046105772,3.42456693419967,0.000359524559833346,0.984872111305198,0.996901938437573
"73827","Tmem198b","XP_006514289.1",73827,-0.00467100768407895,0.0457796476515127,0.000354646745975629,0.984975072620344,0.996901938437573
"211548","Nomo1","NP_694697.3",211548,0.00225476647232135,6.35198255057646,0.000351887192685751,0.985033635368983,0.996901938437573
"68045","2700060E02Rik","NP_080804.1",68045,0.00290702258431563,6.5500376683138,0.000349294980985349,0.985088856425211,0.996901938437573
"69163","Mrpl44","NP_001074679.1",69163,-0.00332218735661906,5.05424562551862,0.00034847459424725,0.985106375533457,0.996901938437573
"75339","Mphosph8","XP_006519703.1",75339,0.00238793759005635,5.0425552352402,0.000348290384039274,0.985110312121357,0.996901938437573
"67128","Ube2g1","NP_080261.2",67128,0.00228472696220627,5.71816431088623,0.000335616369554259,0.98538370375025,0.997104928449459
"14233","Foxi1","NP_076396.3",14233,0.00335765145713838,4.17789237516433,0.000328809612469172,0.985532665776812,0.997152708255587
"170822","Usp33","NP_573510.2",170822,0.00236164049544674,6.34477269936212,0.000322247035349221,0.98567775158204,0.997152708255587
"72772","Rint1","NP_796297.2",72772,-0.00200921059318977,5.31166851938247,0.000320738834211909,0.985711303248873,0.997152708255587
"378702","Serf2","NP_001277766.1",378702,-0.00310671045861551,7.01663581953006,0.000319039633680518,0.985749198588969,0.997152708255587
"233805","Dcun1d3","XP_011240053.1",233805,-0.00476654398290556,1.17794816271743,0.000313693482254962,0.985869090867815,0.997152708255587
"19736","Rgs4","NP_033088.2",19736,0.00844097295310295,4.17534443883911,0.000312111341003174,0.985904767451947,0.997152708255587
"22293","Slc45a2","NP_444307.1",22293,0.00513169252039855,4.49503963044935,0.000307259385124325,0.986014744650809,0.997152708255587
"332359","Tigd3","XP_006531839.1",332359,0.00498937570848918,-1.56370140628442,0.000304246005242703,0.98608348531569,0.997152708255587
"117171","1110038F14Rik","XP_006520411.1",117171,-0.00311711135925937,3.77508380010781,0.000301631711622008,0.986143398467291,0.997152708255587
"27054","Sec23b","NP_062761.2",27054,0.00345611861675921,5.90837960651658,0.000300953527364811,0.986158983157266,0.997152708255587
"107071","Wdr74","XP_006526617.1",107071,0.0027988391607375,4.56828691394245,0.0002968267859913,0.986254196803335,0.997157396297015
"22717","Zfp59","NP_035892.2",22717,0.00845389534215105,-1.3741316559681,0.000290050247201634,0.986411995334207,0.997157396297015
"74533","Gzf1","XP_011238121.1",74533,0.00275659421287089,4.04744494741385,0.000289936366300481,0.986414662831606,0.997157396297015
"232566","Amn1","XP_006507108.1",232566,-0.00307676157942182,2.69001361668211,0.000287959994004439,0.986461040267343,0.997157396297015
"78506","Micu3","XP_006509585.1",78506,-0.00467968365735203,3.51921400079354,0.000285133173406393,0.986527651856349,0.997157396297015
"72190","2510009E07Rik","NP_001001881.1",72190,-0.00375176688513931,2.32531812836329,0.000281916497371526,0.986603853092465,0.997160827389448
"69161","Manbal","NP_081244.2",69161,-0.00309379883336749,4.81959002943831,0.000268456485585489,0.986927532206593,0.9974143654886
"108154","Adamts6","XP_011242913.1",108154,-0.00526692591853396,-1.96082292004435,0.000260994165074635,0.987110485200734,0.997447233911916
"240055","Neurl1b","NP_001075125.1",240055,-0.00444132035170225,3.45074998579193,0.00025931421396308,0.987152031789516,0.997447233911916
"66467","Gtf2h5","NP_852057.2",66467,0.00283811941354976,5.27277368356579,0.000257806356145807,0.987189437151744,0.997447233911916
"230587","Glis1","XP_017175624.1",230587,0.00368192214071613,2.79669113607919,0.000255319610367621,0.987251365574615,0.997447233911916
"80743","Vps16","NP_085036.3",80743,-0.00172267398681366,5.40702570005368,0.000251627754952466,0.987343864385852,0.997467106780898
"20844","Stam","XP_017172318.1",20844,0.00244039426789261,4.5984502031041,0.00024079806288313,0.987619188065974,0.997588798248278
"100503043","Armcx4","XP_006528533.1",100503043,-0.00685977100427906,-0.24744409854409,0.000235690831303259,0.987751177366379,0.997588798248278
"74596","Cds1","NP_775546.2",74596,0.00174810999499728,7.07275770300952,0.000233255294567414,0.987814624034675,0.997588798248278
"112403","Dxo","NP_291091.2",112403,-0.00299515514672265,3.30598159149613,0.000227596268899788,0.987963335463346,0.997588798248278
"16571","Kif4","NP_032472.2",16571,0.0030340870785521,5.15356128199008,0.000227561820636879,0.987964246344758,0.997588798248278
"12177","Bnip3l","XP_017171296.1",12177,0.0021555324875479,5.27794259482127,0.000227420897843444,0.987967973345357,0.997588798248278
"66913","Kdelr2","NP_080117.1",66913,0.00206158222778927,4.98335755689758,0.000226162615916792,0.988001302597005,0.997588798248278
"70612","Tmem230","XP_006500229.1",70612,0.00181667362727908,4.3076825064067,0.000221725963513109,0.988119566490506,0.997588798248278
"101148","Bmt2","NP_780521.2",101148,-0.00288454901154825,3.63103978002959,0.000219519947684432,0.988178810820235,0.997588798248278
"101604","E430018J23Rik","XP_006507227.1",101604,0.00302836633646071,2.0683471895038,0.000213309921676341,0.988347203828103,0.997588798248278
"14731","Gpaa1","NP_034461.1",14731,-0.0020610037442692,5.81448381431652,0.000212485987084676,0.988369729151303,0.997588798248278
"72016","1600002H07Rik","NP_082332.1",72016,-0.0036560790538651,-0.1577136080723,0.000212134363245298,0.988379355396237,0.997588798248278
"237781","Mief2","NP_001009927.1",237781,0.00499472380287171,-0.777259584994784,0.000208363768251729,0.988483087127392,0.997588798248278
"226153","Peo1","XP_006527066.1",226153,0.00181456514370956,5.38824048584641,0.000204069511156035,0.988602375293453,0.997588798248278
"20683","Sp1","NP_038700.2",20683,0.00395382304814047,3.64104254099001,0.00020396080404339,0.988605411228749,0.997588798248278
"80751","Rnf34","XP_006530575.1",80751,-0.00197184206119814,4.03563193939462,0.000203091133343491,0.988629728287375,0.997588798248278
"69149","Kbtbd3","NP_001158046.1",69149,0.00237737257840832,2.93627430731082,0.000196753984312181,0.988808518323602,0.997665499943081
"20684","Sp100","XP_006529346.2",20684,0.010089603396475,-1.07831922828658,0.000193591011502292,0.98889883280614,0.997665499943081
"22349","Vil1","NP_033535.2",22349,-0.00704137886120619,-0.899979382409892,0.000192704718557479,0.988924271847785,0.997665499943081
"18846","Plxna3","XP_006527965.1",18846,-0.00391778383151739,-2.20524894664098,0.000185439055634617,0.989135062245123,0.997754572502483
"230577","Pars2","XP_006503008.1",230577,-0.00232643506835011,4.81756313521085,0.000184647849074793,0.989158264123738,0.997754572502483
"56460","Pkp3","NP_001156396.1",56460,-0.00292517384577082,4.34198493880584,0.000178427754711663,0.989342426122121,0.997866843520773
"66143","Eef1e1","NP_079656.1",66143,-0.00162521675979853,4.52324034406981,0.000174613527608614,0.989456947581096,0.997878988252851
"57316","C1d","NP_065583.2",57316,-0.00197750688453019,5.15051563403129,0.000170984124821416,0.98956708713307,0.997878988252851
"69663","Ddx51","NP_081432.2",69663,-0.00164363459251174,2.81028932956487,0.000165313031573078,0.989741552481643,0.997878988252851
"99010","Lpcat4","NP_997089.1",99010,0.00420205901110786,2.57139239331273,0.00016343323997603,0.989800040974642,0.997878988252851
"14225","Fkbp1a","NP_001289007.1",14225,0.00239194701795571,6.59058879753281,0.000161884533973478,0.989848481189283,0.997878988252851
"67623","Tm7sf3","NP_080557.2",67623,0.00169286932097608,5.2113483502496,0.000161384351109461,0.989864175308648,0.997878988252851
"106200","Txndc11","XP_006521723.1",106200,0.00139282715746388,4.66519569587627,0.000160926066758549,0.989878576155605,0.997878988252851
"72181","Nsun4","NP_082418.1",72181,0.00142347561012747,4.51038411088535,0.000159062744387484,0.989937340346925,0.997878988252851
"104721","Ddx1","NP_598801.1",104721,0.00118291981495628,6.63938847763166,0.000153473445031693,0.990115707840992,0.997957843462571
"20842","Stag1","XP_006510987.1",20842,0.00147240698030372,4.47589404258854,0.000151757993652524,0.990171101164138,0.997957843462571
"56030","Tmem131","NP_061360.2",56030,0.00176918404746167,6.08994040355326,0.000149816805389946,0.990234162723156,0.997957843462571
"12700","Cish","NP_034025.1",12700,0.00226984038072653,4.47032659892078,0.000143072696701552,0.99045649100564,0.997985277649453
"69253","Hspb2","NP_001158180.1",69253,-0.00294325732208562,2.39129976056636,0.00013992047324507,0.990562204418549,0.997985277649453
"216080","Ube2d1","NP_663395.1",216080,-0.00206840997192438,2.30022565490097,0.000139302045667478,0.990583083367928,0.997985277649453
"75600","Calml4","XP_017169168.1",75600,0.00274531702255926,6.48010691023516,0.000135007977782209,0.990729353836806,0.997985277649453
"171463","Il17rd","XP_006518730.1",171463,0.00287178772843399,0.930689376174621,0.000133126158175401,0.990794187500084,0.997985277649453
"59035","Carm1","NP_067506.2",59035,0.00174590849144118,4.44907706048043,0.000132649519642314,0.990810681573151,0.997985277649453
"23948","Mmp17","NP_035976.3",23948,-0.00475465602486723,-1.28387707844837,0.000132628083903796,0.99081142405257,0.997985277649453
"22696","Zfp37","NP_033580.3",22696,0.00250067016151483,2.01037933379642,0.000130054547682334,0.99090100514627,0.997985277649453
"209558","Enpp3","NP_598766.2",209558,-0.00389091535711925,2.29093664213992,0.0001267238585001,0.991018268193688,0.997985277649453
"192292","Nrbp1","XP_017176219.1",192292,0.00119259985066619,5.97767416085926,0.000125251241836821,0.991070605390395,0.997985277649453
"20595","Smn1","NP_001239558.1",20595,0.00160243324639867,3.77306595398422,0.000124300326302063,0.991104564832584,0.997985277649453
"237926","Rsad1","XP_011247294.1",237926,0.00196512267152939,2.26854034089576,0.000123429240190376,0.991135787572128,0.997985277649453
